Date_of_Week,Year,Month,Channel,Brand,Country,Category,Partnership,NMV,Item,ASP,PV
2017-10-29,2017,Oct,Lazada,Fair & Lovely,ID,Health & Beauty,MP,60.1462662631387,38.28645,1.5709543784586635,2235
2017-10-29,2017,Oct,Lazada,Sunlight,ID,Groceries,MP,3294.5967659633984,1840.0108300000011,1.7905311817992922,106271
2017-10-29,2017,Oct,Lazada,Breeze,MY,Groceries,Retail,21822.868789877626,6110.5486599999995,3.5713435902624213,167314
2017-10-29,2017,Oct,Lazada,Lifebuoy,MY,Health & Beauty,Retail,1141.3868653163522,499.0,2.2873484274876796,12003
2017-10-29,2017,Oct,Lazada,Lux,MY,Health & Beauty,Retail,903.15435206449092,368.77941000000004,2.4490368159775806,11069
2017-10-29,2017,Oct,Lazada,Rexona,MY,Health & Beauty,Retail,623.70128882042093,202.4096,3.0813819543164991,4666
2017-10-29,2017,Oct,Lazada,Persil,MY,Groceries,MP,1473.0089114199518,215.33850000000004,6.8404345317718454,4708
2017-10-29,2017,Oct,Lazada,Knorr,MY,Groceries,Retail,1221.8778597520734,1774.8573900000004,0.68843720438410727,0
2017-10-29,2017,Oct,Lazada,Breeze,SG,Groceries,MP,666.06428316758,114.0,5.8426691505928074,1509
2017-10-29,2017,Oct,Lazada,Lux,SG,Health & Beauty,MP,175.61686569071995,73.0,2.405710488913972,1646
2017-10-29,2017,Oct,Lazada,Rexona,SG,Health & Beauty,MP,114.25239451484,30.0,3.8084131504946668,218
2017-10-29,2017,Oct,Lazada,Tresemme,SG,Health & Beauty,MP,295.96949430524904,31.41916,9.4200320538565965,1234
2018-02-04,2018,Feb,Lazada,Toni & Guy,PH,Health & Beauty,Retail,7563.165695392936,933.28723999999988,8.10379202805016,43485
2018-02-04,2018,Feb,Lazada,AXE,ID,Health & Beauty,MP,1060.9479092442286,359.67554,2.9497360572371103,21608
2018-02-04,2018,Feb,Lazada,Vaseline,MY,Health & Beauty,MP,8086.5904213373869,2027.4772000000003,3.9884988207696668,98435
2018-02-04,2018,Feb,Lazada,Close Up,ID,Health & Beauty,MP,663.30314867170648,577.06741000000011,1.1494378943903736,10669
2018-02-04,2018,Feb,Lazada,COMFORT,MY,Groceries,MP,1626.30290415113,358.3679699999999,4.5380810794869042,11684
2018-02-04,2018,Feb,Lazada,Lux,MY,Health & Beauty,MP,643.8533661272337,145.55124999999998,4.423550921941473,8624
2018-02-04,2018,Feb,Lazada,Rexona,MY,Health & Beauty,Retail,879.07347447086261,267.03794000000005,3.2919422403830048,4829
2018-02-04,2018,Feb,Lazada,Royco,ID,Groceries,MP,303.61875543810146,304.65904,0.9965854137730541,11516
2018-02-04,2018,Feb,Lazada,Simple,PH,Health & Beauty,Retail,15721.7101034227,3930.7134700000015,3.9997090155296142,60911
2018-02-04,2018,Feb,Lazada,Sunsilk,ID,Health & Beauty,MP,9478.7517361619484,3985.5503300000009,2.378279271701468,159060
2018-02-04,2018,Feb,Lazada,AXE,VN,Health & Beauty,Retail,47772.771869288779,9131.73428,5.2315113870449563,403176
2018-02-04,2018,Feb,Lazada,Vaseline,ID,Health & Beauty,Retail,134763.59624375933,73679.041389999984,1.8290628338990575,1585358
2018-02-04,2018,Feb,Lazada,Zwitsal,ID,Mother & Baby,MP,17987.835003241729,10539.313850000002,1.7067368198017678,331742
2018-02-04,2018,Feb,Lazada,Breeze,SG,Groceries,Retail,4329.0891976045577,1078.93983,4.0123546070261931,8887
2018-02-04,2018,Feb,Lazada,Lux,SG,Health & Beauty,Retail,987.0569797175192,392.10586,2.5173226937172508,4078
2018-02-04,2018,Feb,Lazada,P/S,VN,Health & Beauty,MP,18.578801755376443,4.0,4.6447004388441107,0
2018-02-04,2018,Feb,Lazada,Aviance,SG,Health & Beauty,MP,0.0,0.0,,564
2018-02-04,2018,Feb,Lazada,St. Ives,SG,Health & Beauty,Retail,0.0,0.0,,73
2018-01-07,2018,Jan,Lazada,Tresemme,ID,Health & Beauty,Retail,308.92320824336275,121.0,2.5530843656476261,4779
2018-01-07,2018,Jan,Lazada,Clear,ID,Health & Beauty,Retail,118.84411046650889,88.83313,1.3378354502031944,2006
2018-01-07,2018,Jan,Lazada,Lifebuoy,ID,Health & Beauty,Retail,0.0,0.0,,0
2018-01-07,2018,Jan,Lazada,Zwitsal,ID,Mother & Baby,Retail,130.41931339899264,91.0,1.4331792681207982,1755
2018-01-07,2018,Jan,Lazada,Vaseline Men,ID,Health & Beauty,Retail,3666.9380031527726,3021.9817999999996,1.213421604045654,30637
2018-01-07,2018,Jan,Lazada,Pureit,PH,Kitchen & Dining,Retail,29575.872550630993,423.24064,69.879566741584625,53582
2018-01-07,2018,Jan,Lazada,Lux,PH,Health & Beauty,Retail,370.20376512623238,206.45333,1.7931595732857997,4143
2018-01-07,2018,Jan,Lazada,Sunlight,VN,Groceries,MP,820.44772802350008,390.95096000000007,2.0985949951970957,7391
2018-01-07,2018,Jan,Lazada,Pureit,ID,Home Appliances,Retail,142194.47287701326,10477.619800000006,13.5712571739827,264493
2018-01-07,2018,Jan,Lazada,CIF,ID,Groceries,MP,7.7986711063405147,12.85051,0.60687638905697239,648
2018-01-07,2018,Jan,Lazada,Lifebuoy,MY,Health & Beauty,Retail,89.4488215004307,32.197739999999996,2.7781086964622581,33791
2018-01-07,2018,Jan,Lazada,Sunsilk,SG,Health & Beauty,MP,0.0,0.0,,5
2018-01-07,2018,Jan,Lazada,AXE,SG,Health & Beauty,Retail,0.0,0.0,,18
2018-01-07,2018,Jan,Lazada,Lifebuoy,SG,Health & Beauty,Retail,1458.1334404033073,528.23605999999984,2.7603822435055037,7045
2018-01-07,2018,Jan,Lazada,Pond's,SG,Health & Beauty,Retail,0.0,0.0,,304
