vid,sid,date,transId,transPage,hitNo,sOrigin,sDes,sMarket,sld
7239379666242481766,1485943098,20170201,az7ghh,/vbook/actions/bookingconfirmation,2,akl,nsn,domestic,59
7241063572595372542,1485930779,20170201,aq6g4h,/vbook/actions/bookingconfirmation,37,bhe,hlz,domestic,4
7241308145213008738,1485860444,20170201,2arywh,/vbook/actions/bookingconfirmation,79,akl,zqn,domestic,80
7244109262720464125,1485898243,20170201,wwllqh,/vbook/actions/bookingconfirmation,99,wlg,trg,domestic,2
7244109262720464125,1485898243,20170201,e7t6nh,/vbook/actions/bookingconfirmation,161,trg,nsn,domestic,5
7244626849249255327,1485929692,20170201,vvit4h,/vbook/actions/bookingconfirmation,72,wlg,akl,domestic,45
7245745305991303367,1485891270,20170201,hhy6hh,/vbook/actions/bookingconfirmation,42,akl,eze,long haul,2
7246865253073268098,1485938774,20170201,cbrfdh,/vbook/actions/mobi/purchasetickets,36,dud,chc,domestic,24
7247798459224053631,1485906921,20170201,7t7vdh,/vbook/actions/bookingconfirmation,85,chc,dud,domestic,26
7248086492482059602,1485934805,20170201,jfejlh,/vbook/actions/bookingconfirmation,122,wlg,gis,domestic,71
7250648586673141857,1485887908,20170201,uyhgnh,/vbook/actions/bookingconfirmation,41,wlg,akl,domestic,16
7253334723594898426,1485937888,20170201,vv562h,/vbook/actions/bookingconfirmation,125,npe,wlg,domestic,17
7254437568073939325,1485919864,20170201,qnbgdh,/vbook/actions/bookingconfirmation,53,akl,zqn,domestic,74
7254640114534440039,1485915329,20170201,ty6a4h,/vbook/actions/bookingconfirmation,317,akl,pmr,domestic,3
7254848600843140979,1485912736,20170201,hlcr2h,/vbook/actions/bookingconfirmation,77,pmr,akl,domestic,103
7255249836648180659,1485896427,20170201,ilrc6h,/vbook/actions/bookingconfirmation,50,chc,syd,tasman,11
7256985235403727951,1485938235,20170201,4pw5dh,/vbook/actions/bookingconfirmation,69,akl,wlg,domestic,13
7257489017839353619,1485905000,20170201,al3xqh,/vbook/actions/bookingconfirmation,109,npl,wlg,domestic,2
7259126852038670103,1485898235,20170201,yarq6h,/vbook/actions/bookingconfirmation,63,bhe,zqn,domestic,56
7259126852038670103,1485898235,20170201,akvchh,/vbook/actions/bookingconfirmation,131,chc,bhe,domestic,33
7259846976381846616,1485895465,20170201,tk72hh,/vbook/actions/bookingconfirmation,94,akl,syd,tasman,13
7261552971777848513,1485906173,20170201,38mxuh,/vbook/actions/mobi/bookingconfirmation,1,nsn,wlg,domestic,6
7263135083111979004,1485903866,20170201,imsxhh,/vbook/actions/bookingconfirmation,82,akl,dud,domestic,105
7265604955564416358,1485907254,20170201,u3a3sh,/vbook/actions/bookingconfirmation,55,chc,hlz,domestic,6
7266522811561349119,1485918675,20170201,w46zfh,/vbook/actions/bookingconfirmation,54,wlg,gis,domestic,11
7267696054894862793,1485910646,20170201,mx26fh,/vbook/actions/bookingconfirmation,47,bhe,akl,domestic,2
7268547446272008845,1485933928,20170201,qqak4h,/vbook/actions/bookingconfirmation,46,akl,nlk,pacific,46
7272303631364908770,1485860452,20170201,xqedyh,/vbook/actions/bookingconfirmation,54,wlg,akl,domestic,44
7272908474402828539,1485920602,20170201,78vylh,/vbook/actions/bookingconfirmation,2,trg,akl,domestic,24
7273185877775775879,1485897129,20170201,e7xush,/vbook/actions/bookingconfirmation,116,wlg,akl,domestic,6
7273185877775775879,1485909349,20170201,hks4qh,/vbook/actions/bookingconfirmation,100,wlg,akl,domestic,6
7273532000633351729,1485915833,20170201,hmfxwh,/vbook/actions/bookingconfirmation,131,wlg,dud,domestic,18
7274014746318639175,1485889832,20170201,wvfa4h,/vbook/actions/bookingconfirmation,53,pmr,chc,domestic,8
7276443662047972032,1485939297,20170201,ixjbwh,/vbook/actions/mobi/bookingconfirmation,1,wlg,akl,domestic,133
7277097265876265185,1485930364,20170201,ay64qh,/vbook/actions/bookingconfirmation,66,akl,mel,tasman,9
7279859651398965182,1485940809,20170201,zux5uh,/vbook/actions/bookingconfirmation,69,akl,syd,tasman,107
7283048436903347381,1485914705,20170201,u4qd4h,/vbook/actions/bookingconfirmation,54,wlg,akl,domestic,151
7283837774666206840,1485935119,20170201,azjx8h,/vbook/actions/mobi/purchasetickets,13,chc,nsn,domestic,4
7284110028348317765,1485896706,20170201,2e4xfh,/vbook/actions/bookingconfirmation,61,dud,wlg,domestic,40
7284857283918479329,1485920548,20170201,8mjwuh,/vbook/actions/bookingconfirmation,51,wlg,zqn,domestic,52
7284857283918479329,1485920548,20170201,knb84h,/vbook/actions/bookingconfirmation,99,wlg,zqn,domestic,52
7285947642969981767,1485909814,20170201,mns6yh,/vbook/actions/mobi/bookingconfirmation,1,wlg,npe,domestic,59
7289717722250909568,1485932317,20170201,3rsldh,/vbook/actions/bookingconfirmation,2,npl,nan,pacific,77
7290251913176649863,1485914588,20170201,ui2slh,/vbook/actions/bookingconfirmation,58,wlg,zqn,domestic,16
7290877256059075534,1485894833,20170201,tku8yh,/vbook/actions/bookingconfirmation,56,wlg,zqn,domestic,72
7291579131016338307,1485894853,20170201,fjamdh,/vbook/actions/bookingconfirmation,67,wlg,akl,domestic,6
7294715634042045006,1485865549,20170201,uwcmsh,/vbook/actions/bookingconfirmation,72,wlg,akl,domestic,9
7296085075774460689,1485886225,20170201,35zvyh,/vbook/actions/mobi/review,8,akl,wlg,domestic,2
7297732075467394563,1485923329,20170201,ap6znh,/vbook/actions/bookingconfirmation,44,chc,nsn,domestic,2
7298012450926239115,1485935917,20170201,zuiilh,/vbook/actions/mobi/bookingconfirmation,17,chc,ivc,domestic,40
7299125345664267244,1485938401,20170201,vv8ubh,/vbook/actions/bookingconfirmation,112,chc,akl,domestic,38
7299337869154604779,1485901851,20170201,tlsrlh,/vbook/actions/bookingconfirmation,62,npl,akl,domestic,8
7300096991789206798,1485900993,20170201,d6hb6h,/vbook/actions/mobi/review,7,pmr,akl,domestic,1
7302826516552458330,1485894936,20170201,e6xzlh,/vbook/actions/bookingconfirmation,2,wre,akl,domestic,37
7303495414735508942,1485937619,20170201,fq23yh,/vbook/actions/bookingconfirmation,15,chc,hlz,domestic,5
7305371482241363036,1485920952,20170201,3vbsqh,/vbook/actions/mobi/bookingconfirmation,10,chc,akl,domestic,0
7310239509834214065,1485916540,20170201,u46wjh,/vbook/actions/bookingconfirmation,52,trg,chc,domestic,17
7312939656980630357,1485893376,20170201,6f7b8h,/vbook/actions/bookingconfirmation,41,wlg,akl,domestic,2
7315344078398516176,1485902144,20170201,e8am4h,/vbook/actions/bookingconfirmation,60,pmr,akl,domestic,34
7315344078398516176,1485902144,20170201,imkawh,/vbook/actions/bookingconfirmation,120,pmr,akl,domestic,34
7315884037457389485,1485924289,20170201,ap8jjh,/vbook/actions/bookingconfirmation,2,wlg,akl,domestic,59
7316271215902839839,1485902204,20170201,tlupnh,/vbook/actions/bookingconfirmation,53,zqn,akl,domestic,22
7317375499240984890,1485886732,20170201,aixa2h,/vbook/actions/mobi/purchasetickets,12,wlg,ivc,domestic,30
5747875551705324153,1485929682,20170201,aq2c8h,/vbook/actions/bookingconfirmation,70,wlg,chc,domestic,7
5748446679238787444,1485915640,20170201,3n8e8h,/vbook/actions/bookingconfirmation,71,akl,chc,domestic,39
5750371490328859388,1485925923,20170201,3vzyqh,/vbook/actions/mobi/purchasetickets,10,akl,wlg,domestic,2
5751291279066626040,1485928440,20170201,qkx7wh,/vbook/actions/mobi/bookingconfirmation,19,akl,pmr,domestic,8
5752097375708613365,1485933300,20170201,uma72h,/vbook/actions/bookingconfirmation,106,pmr,chc,domestic,3
5753679014547245345,1485886748,20170201,d4g34h,/vbook/actions/bookingconfirmation,72,akl,rar,pacific,209
5756401375316616476,1485912725,20170201,in4mlh,/vbook/actions/mobi/purchasetickets,18,dud,chc,domestic,0
5757415228120662554,1485923438,20170201,yfdajh,/vbook/actions/mobi/purchasetickets,10,wlg,akl,domestic,4
5757455102551501375,1485908456,20170201,w2upqh,/vbook/actions/mobi/bookingconfirmation,5,akl,ivc,domestic,17
5757455102551501375,1485908456,20170201,tw5k2h,/vbook/actions/mobi/bookingconfirmation,9,akl,ivc,domestic,45
5757849376297449606,1485916582,20170201,iumilh,/vbook/actions/bookingconfirmation,55,zqn,cbr,tasman,32
5758260464784245358,1485896118,20170201,hip3nh,/vbook/actions/bookingconfirmation,2,wlg,nan,pacific,150
5758260464784245358,1485896118,20170201,ilpxnh,/vbook/actions/bookingconfirmation,63,wlg,nan,pacific,150
5758618059413549382,1485921466,20170201,ukppyh,/vbook/actions/bookingconfirmation,120,wlg,akl,domestic,6
5758618059413549382,1485921466,20170201,jdla4h,/vbook/actions/bookingconfirmation,185,chc,akl,domestic,29
5758618059413549382,1485921466,20170201,querjh,/vbook/actions/bookingconfirmation,246,akl,pmr,domestic,20
5758618059413549382,1485921466,20170201,6knm6h,/vbook/actions/bookingconfirmation,313,akl,pmr,domestic,9
5758618059413549382,1485927234,20170201,qksb2h,/vbook/actions/bookingconfirmation,58,akl,pmr,domestic,9
5758854587625853554,1485918829,20170201,fnkidh,/vbook/actions/bookingconfirmation,62,chc,akl,domestic,8
5758971466568711130,1485892114,20170201,ajwp6h,/vbook/actions/bookingconfirmation,42,zqn,akl,domestic,45
5759243260590413720,1485911652,20170201,ja8e6h,/vbook/actions/bookingconfirmation,54,npe,chc,domestic,16
5760357040198779628,1485932394,20170201,zt5rjh,/vbook/actions/bookingconfirmation,55,wlg,chc,domestic,8
5762112174219093949,1485907957,20170201,mnbwbh,/vbook/actions/bookingconfirmation,130,zqn,chc,domestic,20
5762112174219093949,1485907957,20170201,yb7mwh,/vbook/actions/bookingconfirmation,167,chc,zqn,domestic,21
5762305542267449086,1485890804,20170201,lp2lfh,/vbook/actions/bookingconfirmation,32,akl,mel,tasman,58
5764540995361668652,1485913887,20170201,itk5fh,/vbook/actions/bookingconfirmation,50,zqn,chc,domestic,16
5764642232150868077,1485916964,20170201,4bs8hh,/vbook/actions/bookingconfirmation,55,wlg,akl,domestic,7
5766213137914125657,1485904161,20170201,ybnquh,/vbook/actions/mobi/purchasetickets,34,syd,chc,tasman,68
5768631659753910608,1485860420,20170201,xqccqh,/vbook/actions/bookingconfirmation,42,chc,pmr,domestic,13
5768631659753910608,1485894645,20170201,asu4yh,/vbook/actions/bookingconfirmation,76,chc,zqn,domestic,3
5769841852702171914,1485929288,20170201,nr6tjh,/vbook/actions/bookingconfirmation,115,akl,zqn,domestic,3
5772081132653542165,1485899358,20170201,il5gqh,/vbook/actions/bookingconfirmation,57,zqn,chc,domestic,21
5778975736251976538,1485901267,20170201,u2flwh,/vbook/actions/bookingconfirmation,2,chc,zqn,domestic,25
5781402998385934127,1485894889,20170201,him7jh,/vbook/actions/mobi/bookingconfirmation,14,akl,dud,domestic,72
5784182928893311249,1485863185,20170201,3jk22h,/vbook/actions/bookingconfirmation,49,akl,dud,domestic,284
5784314973353634168,1485920117,20170201,axgsyh,/vbook/actions/bookingconfirmation,56,bhe,wlg,domestic,7
5786003367925502372,1485924148,20170201,jdxxyh,/vbook/actions/bookingconfirmation,60,akl,wlg,domestic,5
5786086668803344746,1485911349,20170201,6inkbh,/vbook/actions/bookingconfirmation,63,akl,wlg,domestic,58
5788136227204181150,1485897055,20170201,emwq6h,/vbook/actions/bookingconfirmation,99,trg,chc,domestic,43
5788136227204181150,1485897055,20170201,75ceqh,/vbook/actions/bookingconfirmation,161,trg,chc,domestic,43
5789286548336518640,1485898043,20170201,2d7e2h,/vbook/actions/mobi/purchasetickets,21,zqn,bne,tasman,0
5789286548336518640,1485898043,20170201,d586qh,/vbook/actions/mobi/bookingconfirmation,37,zqn,bne,tasman,28
5789823028406852283,1485904667,20170201,ybmubh,/vbook/actions/bookingconfirmation,54,akl,nsn,domestic,6
5790015820898836148,1485905586,20170201,imy8sh,/vbook/actions/bookingconfirmation,58,trg,wlg,domestic,55
5790015820898836148,1485905586,20170201,2gcmlh,/vbook/actions/bookingconfirmation,150,trg,wlg,domestic,55
5791071150196153181,1485910879,20170201,uibnlh,/vbook/actions/bookingconfirmation,64,nsn,wlg,domestic,61
5793354307567945341,1485899389,20170201,e7p6uh,/vbook/actions/mobi/purchasetickets,25,chc,akl,domestic,85
5797440307525141015,1485914646,20170201,qicjdh,/vbook/actions/bookingconfirmation,44,akl,mel,tasman,23
5797676964513486132,1485910909,20170201,is8ayh,/vbook/actions/bookingconfirmation,67,chc,akl,domestic,21
5797676964513486132,1485910909,20170201,hldnyh,/vbook/actions/bookingconfirmation,235,chc,wlg,domestic,126
5797810963129006900,1485904461,20170201,6hmtlh,/vbook/actions/bookingconfirmation,56,wlg,akl,domestic,22
5798687153711022213,1485897860,20170201,37li8h,/vbook/actions/bookingconfirmation,102,dud,wlg,domestic,20
5800427302660656501,1485884789,20170201,aiuwwh,/vbook/actions/bookingconfirmation,120,akl,wlg,domestic,20
5801577095470580952,1485898968,20170201,2fczwh,/vbook/actions/mobi/purchasetickets,25,gis,wlg,domestic,74
5801577095470580952,1485898968,20170201,atfubh,/vbook/actions/mobi/bookingconfirmation,34,wlg,gis,domestic,73
5803024778605987237,1485932788,20170201,2thxwh,/vbook/actions/bookingconfirmation,56,akl,wlg,domestic,29
5803347923366345937,1485904935,20170201,twlfhh,/vbook/actions/mobi/bookingconfirmation,22,chc,akl,domestic,12
5803667052308347813,1485923824,20170201,ayg22h,/vbook/actions/bookingconfirmation,90,wlg,akl,domestic,9
5804845732990171511,1485936219,20170201,fqx2hh,/vbook/actions/bookingconfirmation,66,hlz,nsn,domestic,36
5804863836282922387,1485904796,20170201,isaffh,/vbook/actions/reservationholdconfirmation,54,npe,akl,domestic,296
5805845464033516898,1485893201,20170201,7swiqh,/vbook/actions/bookingconfirmation,134,gis,pmr,domestic,24
5805845464033516898,1485893201,20170201,7kxc8h,/vbook/actions/bookingconfirmation,182,gis,pmr,domestic,24
5808686773814393146,1485887874,20170201,wux4yh,/vbook/actions/bookingconfirmation,1,chc,akl,domestic,56
5809565910704063557,1485935502,20170201,lrnt6h,/vbook/actions/bookingconfirmation,144,chc,akl,domestic,57
5810641091371029934,1485921843,20170201,hnfhsh,/vbook/actions/bookingconfirmation,45,akl,rot,domestic,92
5811591099442905562,1485926426,20170201,w6azsh,/vbook/actions/mobi/bookingconfirmation,4,akl,wlg,domestic,4
5812032428843146455,1485893141,20170201,hidhjh,/vbook/actions/bookingconfirmation,73,wlg,akl,domestic,25
5812570455106731359,1485925689,20170201,4c2gsh,/vbook/actions/mobi/purchasetickets,15,apw,akl,pacific,24
5814020603569600774,1485930005,20170201,fqcr4h,/vbook/actions/bookingconfirmation,2,akl,chc,domestic,58
5814295253843091329,1485903140,20170201,twf7qh,/vbook/actions/reservationholdconfirmation,61,wlg,lhr,long haul,122
5814314847484063518,1485912538,20170201,4api6h,/vbook/actions/bookingconfirmation,66,hlz,chc,domestic,20
5815819361642916636,1485875996,20170201,d2sbfh,/vbook/actions/bookingconfirmation,113,zqn,akl,domestic,37
5815819361642916636,1485875996,20170201,7iadhh,/vbook/actions/bookingconfirmation,193,akl,kke,domestic,22
5821308596135189859,1485889870,20170201,tt3rhh,/vbook/actions/bookingconfirmation,1,akl,akl,domestic,15
5821437088659886135,1485929902,20170201,4n7l6h,/vbook/actions/mobi/bookingconfirmation,20,wlg,akl,domestic,11
5821615952520216559,1485932448,20170201,zt44sh,/vbook/actions/mobi/bookingconfirmation,1,wlg,hlz,domestic,71
5823165482288546574,1485905857,20170201,wxky8h,/vbook/actions/bookingconfirmation,58,chc,akl,domestic,35
5824545137460620535,1485942021,20170201,jfxdhh,/vbook/actions/bookingconfirmation,63,akl,nsn,domestic,5
5825300287198107861,1485932672,20170201,hpx5bh,/vbook/actions/bookingconfirmation,34,npe,chc,domestic,22
5825408125239397731,1485933927,20170201,vvx7nh,/vbook/actions/bookingconfirmation,114,akl,apw,pacific,63
5826210931931120519,1485943154,20170201,8ch2qh,/vbook/actions/bookingconfirmation,10,akl,dud,domestic,20
5826210931931120519,1485943154,20170201,mzizbh,/vbook/actions/bookingconfirmation,83,akl,dud,domestic,20
5827150937046827818,1485915298,20170201,6jfw6h,/vbook/actions/bookingconfirmation,75,akl,wlg,domestic,40
5827548840017627343,1485909526,20170201,yckcnh,/vbook/actions/bookingconfirmation,68,nsn,wlg,domestic,71
5827554724124099348,1485922613,20170201,w5twwh,/vbook/actions/mobi/bookingconfirmation,11,nsn,wlg,domestic,23
5828585206984752809,1485932014,20170201,4pf5bh,/vbook/actions/mobi/purchasetickets,15,akl,dud,domestic,39
5828640689404483072,1485886782,20170201,lph8fh,/vbook/actions/bookingconfirmation,57,akl,wlg,domestic,45
5828640689404483072,1485891944,20170201,lp74qh,/vbook/actions/bookingconfirmation,54,akl,wlg,domestic,7
5830296764384956780,1485935598,20170201,5x2njh,/vbook/actions/bookingconfirmation,69,akl,akl,domestic,78
5831713854459184665,1485893835,20170201,emfilh,/vbook/actions/bookingconfirmation,57,nsn,akl,domestic,42
5832282649893341001,1485904827,20170201,38k2hh,/vbook/actions/bookingconfirmation,57,wlg,chc,domestic,0
5832513165038174690,1485940982,20170201,umsxhh,/vbook/actions/bookingconfirmation,75,pmr,akl,domestic,31
5833509786449694818,1485900292,20170201,imbdbh,/vbook/actions/bookingconfirmation,71,wlg,akl,domestic,1
5836672767894718134,1485930854,20170201,5xmnqh,/vbook/actions/bookingconfirmation,31,zqn,akl,domestic,106
5836832897143413067,1485896819,20170201,7s37lh,/vbook/actions/mobi/review,50,akl,zqn,domestic,21
5837100555226590897,1485934262,20170201,3wx5sh,/vbook/actions/bookingconfirmation,59,akl,wlg,domestic,18
5837100555226590897,1485935981,20170201,azs6bh,/vbook/actions/bookingconfirmation,123,akl,bcn,long haul,146
5838692510625521246,1485921886,20170201,hne8wh,/vbook/actions/bookingconfirmation,39,trg,akl,domestic,14
5840758888109967226,1485933466,20170201,gsfa2h,/vbook/actions/bookingconfirmation,116,chc,chc,long haul,122
5840886478696508726,1485916598,20170201,w5ewhh,/vbook/actions/bookingconfirmation,70,wlg,akl,domestic,65
5840886478696508726,1485916598,20170201,qty7wh,/vbook/actions/bookingconfirmation,113,akl,bne,tasman,67
5840886478696508726,1485916598,20170201,w5ngnh,/vbook/actions/bookingconfirmation,170,mel,wlg,tasman,76
5841447568937137914,1485911801,20170201,w3ywbh,/vbook/actions/bookingconfirmation,79,akl,nan,pacific,7
5843489353439822586,1485917327,20170201,qizzdh,/vbook/actions/bookingconfirmation,66,chc,akl,domestic,50
5847173468990970756,1485942228,20170201,mzhnfh,/vbook/actions/bookingconfirmation,63,akl,pmr,domestic,17
5848238857124933553,1485927290,20170201,4dambh,/vbook/actions/bookingconfirmation,78,akl,zqn,domestic,25
5850604185787526725,1485918819,20170201,6jxcbh,/vbook/actions/bookingconfirmation,36,akl,chc,domestic,13
5850738837317351774,1485903005,20170201,aty4jh,/vbook/actions/bookingconfirmation,53,npe,akl,domestic,15
5850738837317351774,1485914598,20170201,iturdh,/vbook/actions/bookingconfirmation,46,npe,akl,domestic,36
5851805513931654033,1485931410,20170201,5xw2uh,/vbook/actions/bookingconfirmation,122,wre,wlg,domestic,30
5852639751198868195,1485866177,20170201,sabz8h,/vbook/actions/bookingconfirmation,69,chc,akl,domestic,279
5852754787573092328,1485905654,20170201,pjby2h,/vbook/actions/bookingconfirmation,50,chc,bhe,domestic,54
5853083747716581662,1485923094,20170201,5wvqsh,/vbook/actions/bookingconfirmation,75,npe,wre,domestic,21
5857340309397477013,1485897695,20170201,akqadh,/vbook/actions/bookingconfirmation,53,hlz,pmr,domestic,7
5857340309397477013,1485920419,20170201,ukhdyh,/vbook/actions/bookingconfirmation,87,pmr,akl,domestic,9
5858125790225562055,1485937776,20170201,fq4jsh,/vbook/actions/bookingconfirmation,84,akl,chc,domestic,35
5858716352529444013,1485941659,20170201,2t5gbh,/vbook/actions/bookingconfirmation,44,akl,chc,domestic,10
5859372571991336395,1485928786,20170201,2klcbh,/vbook/actions/bookingconfirmation,52,wre,glt,tasman,9
5860800425284922801,1485893041,20170201,wv4i6h,/vbook/actions/mobi/purchasetickets,70,chc,akl,domestic,0
5861810391139580947,1485933181,20170201,qlf6qh,/vbook/actions/bookingconfirmation,2,chc,tuo,domestic,23
5862254112800826890,1485891081,20170201,wvkgyh,/vbook/actions/mobi/purchasetickets,10,chc,akl,domestic,9
5865131251153142931,1485887465,20170201,wuwx2h,/vbook/actions/mobi/review,8,pmr,chc,domestic,1
5865739251039905007,1485919072,20170201,apfhbh,/vbook/actions/bookingconfirmation,119,wlg,chc,domestic,8
5866234666960722615,1485924433,20170201,qkepfh,/vbook/actions/bookingconfirmation,41,wlg,akl,domestic,16
5868331062027948933,1485902810,20170201,d6whnh,/vbook/actions/bookingconfirmation,100,akl,chc,domestic,3
5868331062027948933,1485918944,20170201,zsf62h,/vbook/actions/bookingconfirmation,64,chc,akl,domestic,4
5869739785531132956,1485938497,20170201,ixjg6h,/vbook/actions/bookingconfirmation,108,zqn,akl,domestic,92
5869975742443264892,1485900861,20170201,r3ij2h,/vbook/actions/bookingconfirmation,53,akl,mel,tasman,47
5870415014406202873,1485931123,20170201,yf85wh,/vbook/actions/bookingconfirmation,48,wlg,hlz,domestic,37
5870588810363384940,1485906948,20170201,ybyguh,/vbook/actions/bookingconfirmation,63,chc,hlz,domestic,25
5871431504418008780,1485900331,20170201,2fhglh,/vbook/actions/bookingconfirmation,2,rot,akl,domestic,39
5873234218136624521,1485929581,20170201,ztt2lh,/vbook/actions/bookingconfirmation,56,trg,wlg,domestic,23
5874506043881122278,1485930111,20170201,2ksfbh,/vbook/actions/bookingconfirmation,74,chc,wlg,domestic,23
5874868693742237921,1485945055,20170201,zvbxdh,/vbook/actions/bookingconfirmation,42,akl,wlg,domestic,14
5875001970870969272,1485898340,20170201,hi8fjh,/vbook/actions/bookingconfirmation,156,npl,wlg,domestic,48
5876586977013200208,1485937781,20170201,4pveqh,/vbook/actions/mobi/purchasetickets,16,ivc,chc,domestic,255
5876586977013200208,1485938931,20170201,ummj8h,/vbook/actions/mobi/bookingconfirmation,12,chc,ivc,domestic,269
5877146800229014132,1485914010,20170201,ujbvyh,/vbook/actions/bookingconfirmation,123,akl,apw,pacific,79
5877518959146807467,1485942957,20170201,5ypr8h,/vbook/actions/bookingconfirmation,112,akl,chc,domestic,1
5878901766794828826,1485929147,20170201,grdfjh,/vbook/actions/bookingconfirmation,60,nsn,wlg,domestic,9
5880382770319858233,1485904647,20170201,ug77dh,/vbook/actions/bookingconfirmation,52,wlg,akl,domestic,46
5881777861602403503,1485923719,20170201,ivv22h,/vbook/actions/bookingconfirmation,57,hlz,chc,domestic,1
5882862478245340665,1485940936,20170201,cbscjh,/vbook/actions/mobi/purchasetickets,31,chc,akl,domestic,14
5884049955136456802,1485895147,20170201,rzrv6h,/vbook/actions/reservationholdconfirmation,28,wlg,chc,domestic,71
5885456127401697818,1485924993,20170201,3q2lbh,/vbook/actions/bookingconfirmation,58,dud,chc,domestic,44
5885851638049933271,1485911595,20170201,avliuh,/vbook/actions/bookingconfirmation,49,zqn,chc,domestic,7
5886354952407382593,1485898287,20170201,tldchh,/vbook/actions/mobi/purchasetickets,10,wlg,akl,domestic,45
5887836067582393115,1485936307,20170201,2tu64h,/vbook/actions/bookingconfirmation,89,chc,bne,tasman,77
5888382756679370598,1485932139,20170201,8bmlyh,/vbook/actions/bookingconfirmation,50,syd,wlg,tasman,11
5888993552584515921,1485914553,20170201,zrggyh,/vbook/actions/bookingconfirmation,96,npl,akl,domestic,89
5889573029676139460,1485915077,20170201,ujcz2h,/vbook/actions/bookingconfirmation,58,hlz,wlg,domestic,9
5891047178320839426,1485864558,20170201,udcluh,/vbook/actions/bookingconfirmation,1,akl,syd,tasman,10
5892438876669156646,1485912901,20170201,6ivc4h,/vbook/actions/bookingconfirmation,75,akl,bne,tasman,15
5893573877611536699,1485908856,20170201,jahz4h,/vbook/actions/bookingconfirmation,87,bhe,akl,domestic,24
5894781149962125483,1485892504,20170201,ik8z8h,/vbook/actions/mobi/purchasetickets,24,akl,zqn,domestic,1
5894781149962125483,1485942017,20170201,2ls74h,/vbook/actions/mobi/bookingconfirmation,23,akl,zqn,domestic,1
5895268113360428425,1485900683,20170201,alb7nh,/vbook/actions/bookingconfirmation,125,akl,chc,domestic,6
5895847452836815201,1485914605,20170201,3n5bwh,/vbook/actions/bookingconfirmation,73,tuo,akl,domestic,164
5895847452836815201,1485917045,20170201,2itw8h,/vbook/actions/bookingconfirmation,64,tuo,akl,domestic,208
5896692788372805250,1485936663,20170201,2lcn6h,/vbook/actions/mobi/bookingconfirmation,1,akl,dud,domestic,7
5899478843429589990,1485903031,20170201,atxash,/vbook/actions/mobi/purchasetickets,4,hlz,chc,domestic,15
5900074112976762497,1485909353,20170201,7hnrlh,/vbook/actions/bookingconfirmation,109,lax,akl,long haul,101
5900074112976762497,1485909353,20170201,e3wgyh,/vbook/actions/bookingconfirmation,223,san,akl,long haul,112
5900454346462640520,1485923665,20170201,3vp3jh,/vbook/actions/mobi/purchasetickets,11,chc,wlg,domestic,2
5901173723434310031,1485902153,20170201,wzf38h,/vbook/actions/bookingconfirmation,46,akl,dud,domestic,50
5901173723434310031,1485902153,20170201,tv7bwh,/vbook/actions/bookingconfirmation,108,akl,dud,domestic,51
5901329626475591510,1485895511,20170201,uf2b8h,/vbook/actions/bookingconfirmation,63,chc,hlz,domestic,7
5902489228990821295,1485910958,20170201,myl8bh,/vbook/actions/bookingconfirmation,41,wlg,akl,domestic,8
5903812830517162862,1485862625,20170201,ph432h,/vbook/actions/bookingconfirmation,50,akl,apw,pacific,116
5904511587335152088,1485912697,20170201,mqaifh,/vbook/actions/bookingconfirmation,42,akl,nsn,domestic,7
5904511587335152088,1485912697,20170201,mqaifh,/vbook/actions/bookingconfirmation,50,akl,nsn,domestic,7
5904922233449916564,1485907903,20170201,6hzwyh,/vbook/actions/bookingconfirmation,2,wlg,akl,domestic,6
5904922233449916564,1485907903,20170201,pjlfnh,/vbook/actions/bookingconfirmation,46,wlg,gis,domestic,71
5905082946850300071,1485935033,20170201,3wyglh,/vbook/actions/mobi/purchasetickets,8,wlg,chc,domestic,23
5905244154112049819,1485910636,20170201,flvh6h,/vbook/actions/bookingconfirmation,52,chc,hlz,domestic,25
5907104892904888827,1485921627,20170201,2je64h,/vbook/actions/bookingconfirmation,2,pmr,akl,domestic,119
5907293609461418814,1485932906,20170201,hpxk6h,/vbook/actions/bookingconfirmation,53,akl,akl,domestic,13
5907293609461418814,1485932906,20170201,hpxk6h,/vbook/actions/bookingconfirmation,65,akl,akl,domestic,13
5907472623709384058,1485940144,20170201,qlzjyh,/vbook/actions/mobi/bookingconfirmation,16,akl,tbu,pacific,1
5907988805734779756,1485892353,20170201,fipfnh,/vbook/actions/bookingconfirmation,61,hlz,nsn,domestic,33
5909064634940628772,1485922152,20170201,vrfqsh,/vbook/actions/bookingconfirmation,49,adl,chc,tasman,32
5909205196336869343,1485927623,20170201,vvbrwh,/vbook/actions/bookingconfirmation,81,wlg,tbu,pacific,230
5910075408231071191,1485907367,20170201,ingcwh,/vbook/actions/bookingconfirmation,98,zqn,wlg,domestic,26
5913284839727011250,1485928380,20170201,3ramlh,/vbook/actions/bookingconfirmation,2,dud,nrt,long haul,37
5914876442935648841,1485897184,20170201,6g652h,/vbook/actions/reservationholdconfirmation,110,trg,chc,domestic,242
5916552811568446600,1485913200,20170201,jbgy2h,/vbook/actions/bookingconfirmation,99,wlg,akl,domestic,111
5916552811568446600,1485913200,20170201,awew4h,/vbook/actions/bookingconfirmation,145,wlg,akl,domestic,139
5916552811568446600,1485913200,20170201,ujbc2h,/vbook/actions/bookingconfirmation,191,wlg,akl,domestic,174
